target_node,time,idw_temperature_2m,idw_relative_humidity_2m,idw_soil_moisture_0_to_7cm,idw_shortwave_radiation,idw_surface_pressure,nearest_avg_distance_km,actual_temperature_2m,actual_relative_humidity_2m,actual_soil_moisture_0_to_7cm,actual_shortwave_radiation,actual_surface_pressure,hour,hour_sin,hour_cos,day_of_year,doy_sin,doy_cos,target_elevation_m,idw_elev_temperature_2m,target_elevation_m
node_4_1,2026-08-17 08:00:00,23.64979253806348,82.19836216233035,0.4191302213948469,317.2945932832381,876.2957969026645,78.4291923229902,25.5,92,0.388,243.0,933.7,8,0.8660254037844387,-0.4999999999999998,229,-0.7176769136759615,-0.6963762255968726,235.0,23.964440618737857,235.0
node_4_1,2026-08-17 09:00:00,25.17500021805721,75.16195588686834,0.4165272322414155,504.8521749988119,876.738654003987,78.4291923229902,26.6,87,0.389,401.0,933.9,9,0.7071067811865476,-0.7071067811865475,229,-0.7176769136759615,-0.6963762255968726,235.0,25.489648298731584,235.0
node_4_1,2026-08-17 10:00:00,26.58207386584161,68.80758244243114,0.4133871443035905,679.3664282570376,877.2885847530939,78.4291923229902,27.6,80,0.39,538.0,934.3,10,0.4999999999999999,-0.8660254037844387,229,-0.7176769136759615,-0.6963762255968726,235.0,26.896721946515996,235.0
node_4_1,2026-08-17 11:00:00,27.535437635186664,65.1997471801935,0.412607660936872,783.3172702988994,877.3460737608657,78.4291923229902,27.3,88,0.409,592.0,934.3,11,0.258819045102521,-0.9659258262890682,229,-0.7176769136759615,-0.6963762255968726,235.0,27.850085715861045,235.0
node_4_1,2026-08-17 12:00:00,27.542026672090447,66.88316502908145,0.4102834626412275,849.2509753965526,876.803701270424,78.4291923229902,27.1,92,0.431,704.0,934.1,12,1.2246467991473532e-16,-1.0,229,-0.7176769136759615,-0.6963762255968726,235.0,27.856674752764825,235.0
node_4_1,2026-08-17 13:00:00,26.63665520832975,75.00138501786313,0.4113892203766705,760.8682163544948,876.3290474522039,78.4291923229902,28.7,83,0.425,758.0,933.8,13,-0.2588190451025208,-0.9659258262890684,229,-0.7176769136759615,-0.6963762255968726,235.0,26.95130328900413,235.0
node_4_1,2026-08-17 14:00:00,25.77160794189285,79.79817674672654,0.4157120336544518,587.2955145463984,875.7004067519721,78.4291923229902,29.3,77,0.419,681.0,933.2,14,-0.4999999999999997,-0.8660254037844388,229,-0.7176769136759615,-0.6963762255968726,235.0,26.086256022567227,235.0
node_4_1,2026-08-17 15:00:00,25.628473836997784,81.3983958644317,0.4173954515033398,509.675270437357,875.4111210273027,78.4291923229902,28.6,79,0.415,458.0,932.8,15,-0.7071067811865471,-0.7071067811865479,229,-0.7176769136759615,-0.6963762255968726,235.0,25.943121917672162,235.0
node_4_1,2026-08-17 16:00:00,24.71619587942978,86.6016041355683,0.4178631988277525,357.327361234962,874.8144155457545,78.4291923229902,26.1,95,0.428,266.0,932.0,16,-0.8660254037844384,-0.5000000000000004,229,-0.7176769136759615,-0.6963762255968726,235.0,25.030843960104157,235.0
node_4_1,2026-08-17 17:00:00,23.39552894322181,92.3543734444372,0.4340140745717158,232.52134104318904,874.8430562459865,78.4291923229902,27.1,96,0.43,141.0,932.3,17,-0.9659258262890684,-0.2588190451025206,229,-0.7176769136759615,-0.6963762255968726,235.0,23.710177023896186,235.0
node_4_1,2026-08-17 18:00:00,22.819005787001046,95.92926352215594,0.4330203056983851,97.5013835641484,874.9715584444322,78.4291923229902,26.6,97,0.425,79.0,932.5,18,-1.0,-1.8369701987210294e-16,229,-0.7176769136759615,-0.6963762255968726,235.0,23.133653867675427,235.0
